program_id,var,degree,use_count,use_instr_count,live_range,spill_cost,K,label
p03_reuse_heavy.c,y,4,1,1,3,4,2,0
p03_reuse_heavy.c,z,4,1,1,2,3,2,0
p03_reuse_heavy.c,hot,4,5,5,5,30,3,1
p03_reuse_heavy.c,ret,0,0,0,0,0,3,1
p03_reuse_heavy.c,w,4,1,1,1,2,3,0
p03_reuse_heavy.c,x,4,1,1,4,5,3,1
p03_reuse_heavy.c,y,4,1,1,3,4,3,1
p03_reuse_heavy.c,z,4,1,1,2,3,3,0
p03_reuse_heavy.c,hot,4,5,5,5,30,4,1
p03_reuse_heavy.c,ret,0,0,0,0,0,4,1
p03_reuse_heavy.c,w,4,1,1,1,2,4,0
p03_reuse_heavy.c,x,4,1,1,4,5,4,1
p03_reuse_heavy.c,y,4,1,1,3,4,4,1
p03_reuse_heavy.c,z,4,1,1,2,3,4,1
p03_reuse_heavy.c,hot,4,5,5,5,30,5,1
p03_reuse_heavy.c,ret,0,0,0,0,0,5,1
p03_reuse_heavy.c,w,4,1,1,1,2,5,1
p03_reuse_heavy.c,x,4,1,1,4,5,5,1
p03_reuse_heavy.c,y,4,1,1,3,4,5,1
p03_reuse_heavy.c,z,4,1,1,2,3,5,1
p04_two_long_lived.c,A,7,3,3,7,24,1,1
p04_two_long_lived.c,B,6,3,3,6,21,1,0
p04_two_long_lived.c,ret,0,0,0,0,0,1,1
p04_two_long_lived.c,t0,3,1,1,2,3,1,0
p04_two_long_lived.c,t1,3,1,1,1,2,1,0
p04_two_long_lived.c,t2,2,1,1,1,2,1,0
p04_two_long_lived.c,t3,2,1,1,1,2,1,0
p04_two_long_lived.c,t4,2,1,1,1,2,1,0
p04_two_long_lived.c,A,7,3,3,7,24,2,1
p04_two_long_lived.c,B,6,3,3,6,21,2,1
p04_two_long_lived.c,ret,0,0,0,0,0,2,1
p04_two_long_lived.c,t0,3,1,1,2,3,2,0
p04_two_long_lived.c,t1,3,1,1,1,2,2,0
p04_two_long_lived.c,t2,2,1,1,1,2,2,0
p04_two_long_lived.c,t3,2,1,1,1,2,2,0
p04_two_long_lived.c,t4,2,1,1,1,2,2,0
p04_two_long_lived.c,A,7,3,3,7,24,3,1
p04_two_long_lived.c,B,6,3,3,6,21,3,1
p04_two_long_lived.c,ret,0,0,0,0,0,3,1
p04_two_long_lived.c,t0,3,1,1,2,3,3,1
p04_two_long_lived.c,t1,3,1,1,1,2,3,0
p04_two_long_lived.c,t2,2,1,1,1,2,3,1
p04_two_long_lived.c,t3,2,1,1,1,2,3,1
p04_two_long_lived.c,t4,2,1,1,1,2,3,1
p04_two_long_lived.c,A,7,3,3,7,24,4,1
p04_two_long_lived.c,B,6,3,3,6,21,4,1
p04_two_long_lived.c,ret,0,0,0,0,0,4,1
p04_two_long_lived.c,t0,3,1,1,2,3,4,1
p04_two_long_lived.c,t1,3,1,1,1,2,4,1
p04_two_long_lived.c,t2,2,1,1,1,2,4,1
p04_two_long_lived.c,t3,2,1,1,1,2,4,1
p04_two_long_lived.c,t4,2,1,1,1,2,4,1
p04_two_long_lived.c,A,7,3,3,7,24,5,1
p04_two_long_lived.c,B,6,3,3,6,21,5,1
p04_two_long_lived.c,ret,0,0,0,0,0,5,1
p04_two_long_lived.c,t0,3,1,1,2,3,5,1
p04_two_long_lived.c,t1,3,1,1,1,2,5,1
p04_two_long_lived.c,t2,2,1,1,1,2,5,1
p04_two_long_lived.c,t3,2,1,1,1,2,5,1
p04_two_long_lived.c,t4,2,1,1,1,2,5,1
p05_branch_merge.c,base,2,2,2,2,6,1,1
p05_branch_merge.c,ret,0,0,0,0,0,1,1
p05_branch_merge.c,y,1,1,1,1,2,1,0
p05_branch_merge.c,base,2,2,2,2,6,2,1
p05_branch_merge.c,ret,0,0,0,0,0,2,1
p05_branch_merge.c,y,1,1,1,1,2,2,1
p05_branch_merge.c,base,2,2,2,2,6,3,1
p05_branch_merge.c,ret,0,0,0,0,0,3,1
p05_branch_merge.c,y,1,1,1,1,2,3,1
p05_branch_merge.c,base,2,2,2,2,6,4,1
p05_branch_merge.c,ret,0,0,0,0,0,4,1
p05_branch_merge.c,y,1,1,1,1,2,4,1
p05_branch_merge.c,base,2,2,2,2,6,5,1
p05_branch_merge.c,ret,0,0,0,0,0,5,1
p05_branch_merge.c,y,1,1,1,1,2,5,1
p06_pressure_peak.c,ret,0,0,0,0,0,1,1
p06_pressure_peak.c,sum,0,1,1,1,2,1,1
p06_pressure_peak.c,v0,7,3,3,6,21,1,1
p06_pressure_peak.c,v1,6,3,3,5,18,1,0
p06_pressure_peak.c,v2,5,3,3,4,15,1,0
p06_pressure_peak.c,v3,5,1,1,3,4,1,0
p06_pressure_peak.c,v4,5,1,1,2,3,1,0
p06_pressure_peak.c,v5,5,1,1,1,2,1,0
p06_pressure_peak.c,ret,0,0,0,0,0,2,1
p06_pressure_peak.c,sum,0,1,1,1,2,2,1
p06_pressure_peak.c,v0,7,3,3,6,21,2,1
p06_pressure_peak.c,v1,6,3,3,5,18,2,1
p06_pressure_peak.c,v2,5,3,3,4,15,2,0
p06_pressure_peak.c,v3,5,1,1,3,4,2,0
p06_pressure_peak.c,v4,5,1,1,2,3,2,0
p06_pressure_peak.c,v5,5,1,1,1,2,2,0
p06_pressure_peak.c,ret,0,0,0,0,0,3,1
p06_pressure_peak.c,sum,0,1,1,1,2,3,1
p06_pressure_peak.c,v0,7,3,3,6,21,3,1
p06_pressure_peak.c,v1,6,3,3,5,18,3,1
p06_pressure_peak.c,v2,5,3,3,4,15,3,1
p06_pressure_peak.c,v3,5,1,1,3,4,3,0
p06_pressure_peak.c,v4,5,1,1,2,3,3,0
p06_pressure_peak.c,v5,5,1,1,1,2,3,0
p06_pressure_peak.c,ret,0,0,0,0,0,4,1
p06_pressure_peak.c,sum,0,1,1,1,2,4,1
p06_pressure_peak.c,v0,7,3,3,6,21,4,1
p06_pressure_peak.c,v1,6,3,3,5,18,4,1
p06_pressure_peak.c,v2,5,3,3,4,15,4,1
p06_pressure_peak.c,v3,5,1,1,3,4,4,1
p06_pressure_peak.c,v4,5,1,1,2,3,4,0
p06_pressure_peak.c,v5,5,1,1,1,2,4,0
p06_pressure_peak.c,ret,0,0,0,0,0,5,1
p06_pressure_peak.c,sum,0,1,1,1,2,5,1
p06_pressure_peak.c,v0,7,3,3,6,21,5,1
p06_pressure_peak.c,v1,6,3,3,5,18,5,1
p06_pressure_peak.c,v2,5,3,3,4,15,5,1
p06_pressure_peak.c,v3,5,1,1,3,4,5,1
p06_pressure_peak.c,v4,5,1,1,2,3,5,1
p06_pressure_peak.c,v5,5,1,1,1,2,5,0
p07_short.c,ret,0,0,0,0,0,1,1
p07_short.c,x,2,1,1,2,3,1,1
p07_short.c,y,1,1,1,1,2,1,0
p07_short.c,ret,0,0,0,0,0,2,1
p07_short.c,x,2,1,1,2,3,2,1
p07_short.c,y,1,1,1,1,2,2,1
p07_short.c,ret,0,0,0,0,0,3,1
p07_short.c,x,2,1,1,2,3,3,1
p07_short.c,y,1,1,1,1,2,3,1
p07_short.c,ret,0,0,0,0,0,4,1
p07_short.c,x,2,1,1,2,3,4,1
p07_short.c,y,1,1,1,1,2,4,1
p07_short.c,ret,0,0,0,0,0,5,1
p07_short.c,x,2,1,1,2,3,5,1
p07_short.c,y,1,1,1,1,2,5,1
p08_independant.c,ret,0,0,0,0,0,1,1
p08_independant.c,w,1,1,1,1,2,1,1
p08_independant.c,x,4,1,1,3,4,1,1
p08_independant.c,y,3,1,1,2,3,1,0
p08_independant.c,z,3,1,1,2,3,1,0
p08_independant.c,ret,0,0,0,0,0,2,1
p08_independant.c,w,1,1,1,1,2,2,1
p08_independant.c,x,4,1,1,3,4,2,1
p08_independant.c,y,3,1,1,2,3,2,1
p08_independant.c,z,3,1,1,2,3,2,0
p08_independant.c,ret,0,0,0,0,0,3,1
p08_independant.c,w,1,1,1,1,2,3,1
p08_independant.c,x,4,1,1,3,4,3,1
p08_independant.c,y,3,1,1,2,3,3,1
p08_independant.c,z,3,1,1,2,3,3,1
p08_independant.c,ret,0,0,0,0,0,4,1
p08_independant.c,w,1,1,1,1,2,4,1
p08_independant.c,x,4,1,1,3,4,4,1
p08_independant.c,y,3,1,1,2,3,4,1
p08_independant.c,z,3,1,1,2,3,4,1
p08_independant.c,ret,0,0,0,0,0,5,1
p08_independant.c,w,1,1,1,1,2,5,1
p08_independant.c,x,4,1,1,3,4,5,1
p08_independant.c,y,3,1,1,2,3,5,1
p08_independant.c,z,3,1,1,2,3,5,1
p09_diamond_linear.c,ret,0,0,0,0,0,1,1
p09_diamond_linear.c,w,0,1,1,1,2,1,1
p09_diamond_linear.c,x,1,2,2,2,6,1,0
p09_diamond_linear.c,y,2,1,1,2,3,1,1
p09_diamond_linear.c,z,1,1,1,1,2,1,0
p09_diamond_linear.c,ret,0,0,0,0,0,2,1
p09_diamond_linear.c,w,0,1,1,1,2,2,1
p09_diamond_linear.c,x,1,2,2,2,6,2,1
p09_diamond_linear.c,y,2,1,1,2,3,2,1
p09_diamond_linear.c,z,1,1,1,1,2,2,1
p09_diamond_linear.c,ret,0,0,0,0,0,3,1
p09_diamond_linear.c,w,0,1,1,1,2,3,1
p09_diamond_linear.c,x,1,2,2,2,6,3,1
p09_diamond_linear.c,y,2,1,1,2,3,3,1
p09_diamond_linear.c,z,1,1,1,1,2,3,1
p09_diamond_linear.c,ret,0,0,0,0,0,4,1
p09_diamond_linear.c,w,0,1,1,1,2,4,1
p09_diamond_linear.c,x,1,2,2,2,6,4,1
p09_diamond_linear.c,y,2,1,1,2,3,4,1
p09_diamond_linear.c,z,1,1,1,1,2,4,1
p09_diamond_linear.c,ret,0,0,0,0,0,5,1
p09_diamond_linear.c,w,0,1,1,1,2,5,1
p09_diamond_linear.c,x,1,2,2,2,6,5,1
p09_diamond_linear.c,y,2,1,1,2,3,5,1
p09_diamond_linear.c,z,1,1,1,1,2,5,1
p10_balanced.c,ret,0,0,0,0,0,1,1
p10_balanced.c,u,3,1,1,2,3,1,1
p10_balanced.c,v,1,1,1,1,2,1,0
p10_balanced.c,x,4,2,2,3,8,1,1
p10_balanced.c,y,3,2,2,3,8,1,0
p10_balanced.c,z,3,2,2,2,6,1,0
p10_balanced.c,ret,0,0,0,0,0,2,1
p10_balanced.c,u,3,1,1,2,3,2,1
p10_balanced.c,v,1,1,1,1,2,2,1
p10_balanced.c,x,4,2,2,3,8,2,1
p10_balanced.c,y,3,2,2,3,8,2,1
p10_balanced.c,z,3,2,2,2,6,2,0
p10_balanced.c,ret,0,0,0,0,0,3,1
p10_balanced.c,u,3,1,1,2,3,3,1
p10_balanced.c,v,1,1,1,1,2,3,1
p10_balanced.c,x,4,2,2,3,8,3,1
p10_balanced.c,y,3,2,2,3,8,3,1
p10_balanced.c,z,3,2,2,2,6,3,1
p10_balanced.c,ret,0,0,0,0,0,4,1
p10_balanced.c,u,3,1,1,2,3,4,1
p10_balanced.c,v,1,1,1,1,2,4,1
p10_balanced.c,x,4,2,2,3,8,4,1
p10_balanced.c,y,3,2,2,3,8,4,1
p10_balanced.c,z,3,2,2,2,6,4,1
p10_balanced.c,ret,0,0,0,0,0,5,1
p10_balanced.c,u,3,1,1,2,3,5,1
p10_balanced.c,v,1,1,1,1,2,5,1
p10_balanced.c,x,4,2,2,3,8,5,1
p10_balanced.c,y,3,2,2,3,8,5,1
p10_balanced.c,z,3,2,2,2,6,5,1
p11_heavy_end.c,ret,0,0,0,0,0,1,1
p11_heavy_end.c,u,5,1,1,3,4,1,0
p11_heavy_end.c,v,5,1,1,2,3,1,0
p11_heavy_end.c,w,5,1,1,1,2,1,0
p11_heavy_end.c,x,7,3,3,6,21,1,1
p11_heavy_end.c,y,6,3,3,5,18,1,0
p11_heavy_end.c,z,5,3,3,4,15,1,0
p11_heavy_end.c,ret,0,0,0,0,0,2,1
p11_heavy_end.c,u,5,1,1,3,4,2,0
p11_heavy_end.c,v,5,1,1,2,3,2,0
p11_heavy_end.c,w,5,1,1,1,2,2,0
p11_heavy_end.c,x,7,3,3,6,21,2,1
p11_heavy_end.c,y,6,3,3,5,18,2,1
p11_heavy_end.c,z,5,3,3,4,15,2,0
p11_heavy_end.c,ret,0,0,0,0,0,3,1
p11_heavy_end.c,u,5,1,1,3,4,3,0
p11_heavy_end.c,v,5,1,1,2,3,3,0
p11_heavy_end.c,w,5,1,1,1,2,3,0
p11_heavy_end.c,x,7,3,3,6,21,3,1
p11_heavy_end.c,y,6,3,3,5,18,3,1
p11_heavy_end.c,z,5,3,3,4,15,3,1
p11_heavy_end.c,ret,0,0,0,0,0,4,1
p11_heavy_end.c,u,5,1,1,3,4,4,1
p11_heavy_end.c,v,5,1,1,2,3,4,0
p11_heavy_end.c,w,5,1,1,1,2,4,0
p11_heavy_end.c,x,7,3,3,6,21,4,1
p11_heavy_end.c,y,6,3,3,5,18,4,1
p11_heavy_end.c,z,5,3,3,4,15,4,1
p11_heavy_end.c,ret,0,0,0,0,0,5,1
p11_heavy_end.c,u,5,1,1,3,4,5,1
p11_heavy_end.c,v,5,1,1,2,3,5,1
p11_heavy_end.c,w,5,1,1,1,2,5,0
p11_heavy_end.c,x,7,3,3,6,21,5,1
p11_heavy_end.c,y,6,3,3,5,18,5,1
p11_heavy_end.c,z,5,3,3,4,15,5,1
p12_fanin.c,ret,0,0,0,0,0,1,1
p12_fanin.c,sum,0,1,1,1,2,1,1
p12_fanin.c,x0,8,1,1,5,6,1,1
p12_fanin.c,x1,7,1,1,4,5,1,0
p12_fanin.c,x2,6,1,1,3,4,1,0
p12_fanin.c,x3,5,1,1,2,3,1,0
p12_fanin.c,x4,4,1,1,1,2,1,0
p12_fanin.c,ret,0,0,0,0,0,2,1
p12_fanin.c,sum,0,1,1,1,2,2,1
p12_fanin.c,x0,8,1,1,5,6,2,1
p12_fanin.c,x1,7,1,1,4,5,2,1
p12_fanin.c,x2,6,1,1,3,4,2,0
p12_fanin.c,x3,5,1,1,2,3,2,0
p12_fanin.c,x4,4,1,1,1,2,2,0
p12_fanin.c,ret,0,0,0,0,0,3,1
p12_fanin.c,sum,0,1,1,1,2,3,1
p12_fanin.c,x0,8,1,1,5,6,3,1
p12_fanin.c,x1,7,1,1,4,5,3,1
p12_fanin.c,x2,6,1,1,3,4,3,1
p12_fanin.c,x3,5,1,1,2,3,3,0
p12_fanin.c,x4,4,1,1,1,2,3,0
p12_fanin.c,ret,0,0,0,0,0,4,1
p12_fanin.c,sum,0,1,1,1,2,4,1
p12_fanin.c,x0,8,1,1,5,6,4,1
p12_fanin.c,x1,7,1,1,4,5,4,1
p12_fanin.c,x2,6,1,1,3,4,4,1
p12_fanin.c,x3,5,1,1,2,3,4,1
p12_fanin.c,x4,4,1,1,1,2,4,0
p12_fanin.c,ret,0,0,0,0,0,5,1
p12_fanin.c,sum,0,1,1,1,2,5,1
p12_fanin.c,x0,8,1,1,5,6,5,1
p12_fanin.c,x1,7,1,1,4,5,5,1
p12_fanin.c,x2,6,1,1,3,4,5,1
p12_fanin.c,x3,5,1,1,2,3,5,1
p12_fanin.c,x4,4,1,1,1,2,5,1
p13_two_chains_join.c,p0,1,1,1,1,2,1,1
p13_two_chains_join.c,p1,6,2,2,6,14,1,1
p13_two_chains_join.c,p2,5,1,1,4,5,1,0
p13_two_chains_join.c,q0,2,1,1,1,2,1,0
p13_two_chains_join.c,q1,4,2,2,3,8,1,0
p13_two_chains_join.c,q2,3,1,1,1,2,1,0
p13_two_chains_join.c,r,2,1,1,1,2,1,0
p13_two_chains_join.c,ret,0,0,0,0,0,1,1
p13_two_chains_join.c,p0,1,1,1,1,2,2,1
p13_two_chains_join.c,p1,6,2,2,6,14,2,1
p13_two_chains_join.c,p2,5,1,1,4,5,2,1
p13_two_chains_join.c,q0,2,1,1,1,2,2,0
p13_two_chains_join.c,q1,4,2,2,3,8,2,0
p13_two_chains_join.c,q2,3,1,1,1,2,2,0
p13_two_chains_join.c,r,2,1,1,1,2,2,1
p13_two_chains_join.c,ret,0,0,0,0,0,2,1
p13_two_chains_join.c,p0,1,1,1,1,2,3,1
p13_two_chains_join.c,p1,6,2,2,6,14,3,1
p13_two_chains_join.c,p2,5,1,1,4,5,3,1
p13_two_chains_join.c,q0,2,1,1,1,2,3,1
p13_two_chains_join.c,q1,4,2,2,3,8,3,1
p13_two_chains_join.c,q2,3,1,1,1,2,3,0
p13_two_chains_join.c,r,2,1,1,1,2,3,1
p13_two_chains_join.c,ret,0,0,0,0,0,3,1
p13_two_chains_join.c,p0,1,1,1,1,2,4,1
p13_two_chains_join.c,p1,6,2,2,6,14,4,1
p13_two_chains_join.c,p2,5,1,1,4,5,4,1
p13_two_chains_join.c,q0,2,1,1,1,2,4,1
p13_two_chains_join.c,q1,4,2,2,3,8,4,1
p13_two_chains_join.c,q2,3,1,1,1,2,4,1
p13_two_chains_join.c,r,2,1,1,1,2,4,1
p13_two_chains_join.c,ret,0,0,0,0,0,4,1
p13_two_chains_join.c,p0,1,1,1,1,2,5,1
p13_two_chains_join.c,p1,6,2,2,6,14,5,1
p13_two_chains_join.c,p2,5,1,1,4,5,5,1
p13_two_chains_join.c,q0,2,1,1,1,2,5,1
p13_two_chains_join.c,q1,4,2,2,3,8,5,1
p13_two_chains_join.c,q2,3,1,1,1,2,5,1
p13_two_chains_join.c,r,2,1,1,1,2,5,1
p13_two_chains_join.c,ret,0,0,0,0,0,5,1
p14_cross_reuse.c,ret,0,0,0,0,0,1,1
p14_cross_reuse.c,u,4,1,1,2,3,1,0
p14_cross_reuse.c,v,3,1,1,1,2,1,0
p14_cross_reuse.c,w,2,1,1,1,2,1,0
p14_cross_reuse.c,x,7,2,2,6,14,1,1
p14_cross_reuse.c,y,4,2,2,3,8,1,0
p14_cross_reuse.c,z,5,2,2,4,10,1,0
p14_cross_reuse.c,ret,0,0,0,0,0,2,1
p14_cross_reuse.c,u,4,1,1,2,3,2,0
p14_cross_reuse.c,v,3,1,1,1,2,2,0
p14_cross_reuse.c,w,2,1,1,1,2,2,0
p14_cross_reuse.c,x,7,2,2,6,14,2,1
p14_cross_reuse.c,y,4,2,2,3,8,2,0
p14_cross_reuse.c,z,5,2,2,4,10,2,1
p14_cross_reuse.c,ret,0,0,0,0,0,3,1
p14_cross_reuse.c,u,4,1,1,2,3,3,0
p14_cross_reuse.c,v,3,1,1,1,2,3,1
p14_cross_reuse.c,w,2,1,1,1,2,3,1
p14_cross_reuse.c,x,7,2,2,6,14,3,1
p14_cross_reuse.c,y,4,2,2,3,8,3,1
p14_cross_reuse.c,z,5,2,2,4,10,3,1
p14_cross_reuse.c,ret,0,0,0,0,0,4,1
p14_cross_reuse.c,u,4,1,1,2,3,4,1
p14_cross_reuse.c,v,3,1,1,1,2,4,1
p14_cross_reuse.c,w,2,1,1,1,2,4,1
p14_cross_reuse.c,x,7,2,2,6,14,4,1
p14_cross_reuse.c,y,4,2,2,3,8,4,1
p14_cross_reuse.c,z,5,2,2,4,10,4,1
p14_cross_reuse.c,ret,0,0,0,0,0,5,1
p14_cross_reuse.c,u,4,1,1,2,3,5,1
p14_cross_reuse.c,v,3,1,1,1,2,5,1
p14_cross_reuse.c,w,2,1,1,1,2,5,1
p14_cross_reuse.c,x,7,2,2,6,14,5,1
p14_cross_reuse.c,y,4,2,2,3,8,5,1
p14_cross_reuse.c,z,5,2,2,4,10,5,1
p15_mid_pressure.c,ret,0,0,0,0,0,1,1
p15_mid_pressure.c,v0,6,2,2,5,12,1,1
p15_mid_pressure.c,v1,4,2,2,3,8,1,0
p15_mid_pressure.c,v2,4,2,2,3,8,1,0
p15_mid_pressure.c,v3,4,1,1,2,3,1,0
p15_mid_pressure.c,v4,3,1,1,1,2,1,0
p15_mid_pressure.c,ret,0,0,0,0,0,2,1
p15_mid_pressure.c,v0,6,2,2,5,12,2,1
p15_mid_pressure.c,v1,4,2,2,3,8,2,1
p15_mid_pressure.c,v2,4,2,2,3,8,2,0
p15_mid_pressure.c,v3,4,1,1,2,3,2,0
p15_mid_pressure.c,v4,3,1,1,1,2,2,1
p15_mid_pressure.c,ret,0,0,0,0,0,3,1
p15_mid_pressure.c,v0,6,2,2,5,12,3,1
p15_mid_pressure.c,v1,4,2,2,3,8,3,1
p15_mid_pressure.c,v2,4,2,2,3,8,3,1
p15_mid_pressure.c,v3,4,1,1,2,3,3,0
p15_mid_pressure.c,v4,3,1,1,1,2,3,1
p15_mid_pressure.c,ret,0,0,0,0,0,4,1
p15_mid_pressure.c,v0,6,2,2,5,12,4,1
p15_mid_pressure.c,v1,4,2,2,3,8,4,1
p15_mid_pressure.c,v2,4,2,2,3,8,4,1
p15_mid_pressure.c,v3,4,1,1,2,3,4,1
p15_mid_pressure.c,v4,3,1,1,1,2,4,1
p15_mid_pressure.c,ret,0,0,0,0,0,5,1
p15_mid_pressure.c,v0,6,2,2,5,12,5,1
p15_mid_pressure.c,v1,4,2,2,3,8,5,1
p15_mid_pressure.c,v2,4,2,2,3,8,5,1
p15_mid_pressure.c,v3,4,1,1,2,3,5,1
p15_mid_pressure.c,v4,3,1,1,1,2,5,1
p16_wide_live.c,ret,0,0,0,0,0,1,1
p16_wide_live.c,x0,8,2,2,6,14,1,1
p16_wide_live.c,x1,7,2,2,5,12,1,0
p16_wide_live.c,x2,6,2,2,4,10,1,0
p16_wide_live.c,x3,5,2,2,3,8,1,0
p16_wide_live.c,y0,5,1,1,2,3,1,0
p16_wide_live.c,y1,5,1,1,1,2,1,0
p16_wide_live.c,z,0,1,1,1,2,1,1
p16_wide_live.c,ret,0,0,0,0,0,2,1
p16_wide_live.c,x0,8,2,2,6,14,2,1
p16_wide_live.c,x1,7,2,2,5,12,2,1
p16_wide_live.c,x2,6,2,2,4,10,2,0
p16_wide_live.c,x3,5,2,2,3,8,2,0
p16_wide_live.c,y0,5,1,1,2,3,2,0
p16_wide_live.c,y1,5,1,1,1,2,2,0
p16_wide_live.c,z,0,1,1,1,2,2,1
p16_wide_live.c,ret,0,0,0,0,0,3,1
p16_wide_live.c,x0,8,2,2,6,14,3,1
p16_wide_live.c,x1,7,2,2,5,12,3,1
p16_wide_live.c,x2,6,2,2,4,10,3,1
p16_wide_live.c,x3,5,2,2,3,8,3,0
p16_wide_live.c,y0,5,1,1,2,3,3,0
p16_wide_live.c,y1,5,1,1,1,2,3,0
p16_wide_live.c,z,0,1,1,1,2,3,1
p16_wide_live.c,ret,0,0,0,0,0,4,1
p16_wide_live.c,x0,8,2,2,6,14,4,1
p16_wide_live.c,x1,7,2,2,5,12,4,1
p16_wide_live.c,x2,6,2,2,4,10,4,1
p16_wide_live.c,x3,5,2,2,3,8,4,1
p16_wide_live.c,y0,5,1,1,2,3,4,0
p16_wide_live.c,y1,5,1,1,1,2,4,0
p16_wide_live.c,z,0,1,1,1,2,4,1
p16_wide_live.c,ret,0,0,0,0,0,5,1
p16_wide_live.c,x0,8,2,2,6,14,5,1
p16_wide_live.c,x1,7,2,2,5,12,5,1
p16_wide_live.c,x2,6,2,2,4,10,5,1
p16_wide_live.c,x3,5,2,2,3,8,5,1
p16_wide_live.c,y0,5,1,1,2,3,5,1
p16_wide_live.c,y1,5,1,1,1,2,5,0
p16_wide_live.c,z,0,1,1,1,2,5,1
p17_alt_chain.c,ret,0,0,0,0,0,1,1
p17_alt_chain.c,x0,1,2,2,2,6,1,0
p17_alt_chain.c,x1,4,2,2,4,10,1,1
p17_alt_chain.c,x2,2,2,2,2,6,1,0
p17_alt_chain.c,x3,2,1,1,1,2,1,0
p17_alt_chain.c,x4,1,1,1,1,2,1,0
p17_alt_chain.c,ret,0,0,0,0,0,2,1
p17_alt_chain.c,x0,1,2,2,2,6,2,1
p17_alt_chain.c,x1,4,2,2,4,10,2,1
p17_alt_chain.c,x2,2,2,2,2,6,2,1
p17_alt_chain.c,x3,2,1,1,1,2,2,0
p17_alt_chain.c,x4,1,1,1,1,2,2,1
p17_alt_chain.c,ret,0,0,0,0,0,3,1
p17_alt_chain.c,x0,1,2,2,2,6,3,1
p17_alt_chain.c,x1,4,2,2,4,10,3,1
p17_alt_chain.c,x2,2,2,2,2,6,3,1
p17_alt_chain.c,x3,2,1,1,1,2,3,1
p17_alt_chain.c,x4,1,1,1,1,2,3,1
p17_alt_chain.c,ret,0,0,0,0,0,4,1
p17_alt_chain.c,x0,1,2,2,2,6,4,1
p17_alt_chain.c,x1,4,2,2,4,10,4,1
p17_alt_chain.c,x2,2,2,2,2,6,4,1
p17_alt_chain.c,x3,2,1,1,1,2,4,1
p17_alt_chain.c,x4,1,1,1,1,2,4,1
p17_alt_chain.c,ret,0,0,0,0,0,5,1
p17_alt_chain.c,x0,1,2,2,2,6,5,1
p17_alt_chain.c,x1,4,2,2,4,10,5,1
p17_alt_chain.c,x2,2,2,2,2,6,5,1
p17_alt_chain.c,x3,2,1,1,1,2,5,1
p17_alt_chain.c,x4,1,1,1,1,2,5,1
p18_cheap_spill.c,cheap,3,1,1,2,3,1,0
p18_cheap_spill.c,ret,0,0,0,0,0,1,1
p18_cheap_spill.c,t0,2,1,1,2,3,1,0
p18_cheap_spill.c,t1,1,1,1,1,2,1,1
p18_cheap_spill.c,x,4,1,1,3,4,1,0
p18_cheap_spill.c,y,3,1,1,2,3,1,0
p18_cheap_spill.c,z,4,2,2,3,8,1,1
p18_cheap_spill.c,cheap,3,1,1,2,3,2,1
p18_cheap_spill.c,ret,0,0,0,0,0,2,1
p18_cheap_spill.c,t0,2,1,1,2,3,2,0
p18_cheap_spill.c,t1,1,1,1,1,2,2,1
p18_cheap_spill.c,x,4,1,1,3,4,2,1
p18_cheap_spill.c,y,3,1,1,2,3,2,0
p18_cheap_spill.c,z,4,2,2,3,8,2,1
p18_cheap_spill.c,cheap,3,1,1,2,3,3,1
p18_cheap_spill.c,ret,0,0,0,0,0,3,1
p18_cheap_spill.c,t0,2,1,1,2,3,3,1
p18_cheap_spill.c,t1,1,1,1,1,2,3,1
p18_cheap_spill.c,x,4,1,1,3,4,3,1
p18_cheap_spill.c,y,3,1,1,2,3,3,1
p18_cheap_spill.c,z,4,2,2,3,8,3,1
p18_cheap_spill.c,cheap,3,1,1,2,3,4,1
p18_cheap_spill.c,ret,0,0,0,0,0,4,1
p18_cheap_spill.c,t0,2,1,1,2,3,4,1
p18_cheap_spill.c,t1,1,1,1,1,2,4,1
p18_cheap_spill.c,x,4,1,1,3,4,4,1
p18_cheap_spill.c,y,3,1,1,2,3,4,1
p18_cheap_spill.c,z,4,2,2,3,8,4,1
p18_cheap_spill.c,cheap,3,1,1,2,3,5,1
p18_cheap_spill.c,ret,0,0,0,0,0,5,1
p18_cheap_spill.c,t0,2,1,1,2,3,5,1
p18_cheap_spill.c,t1,1,1,1,1,2,5,1
p18_cheap_spill.c,x,4,1,1,3,4,5,1
p18_cheap_spill.c,y,3,1,1,2,3,5,1
p18_cheap_spill.c,z,4,2,2,3,8,5,1
p19_pressure10.c,ret,0,0,0,0,0,1,1
p19_pressure10.c,sum,0,1,1,1,2,1,1
p19_pressure10.c,v0,12,2,2,9,20,1,1
p19_pressure10.c,v1,11,2,2,8,18,1,0
p19_pressure10.c,v2,10,2,2,7,16,1,0
p19_pressure10.c,v3,9,2,2,6,14,1,0
p19_pressure10.c,v4,8,2,2,5,12,1,0
p19_pressure10.c,v5,8,2,2,4,10,1,0
p19_pressure10.c,v6,8,2,2,3,8,1,0
p19_pressure10.c,v7,8,2,2,2,6,1,0
p19_pressure10.c,v8,8,1,1,1,2,1,0
p19_pressure10.c,ret,0,0,0,0,0,2,1
p19_pressure10.c,sum,0,1,1,1,2,2,1
p19_pressure10.c,v0,12,2,2,9,20,2,1
p19_pressure10.c,v1,11,2,2,8,18,2,1
p19_pressure10.c,v2,10,2,2,7,16,2,0
